date,line_id,line_name,shift_id,shift_name,planned_minutes,downtime_minutes,run_time_minutes,downtime_reason_category,downtime_reason_subcategory,downtime_cost_usd,ideal_cycle_time_sec,units_planned,units_produced,units_good,units_defective
2025-01-17,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,938,926,12
2025-01-17,L2,Line 2 - Precision Assembly,S3,Night,480,26.8,453.2,Equipment Failure,Electrical Fault,276.93,30,960,812,802,10
2025-01-17,L3,Line 3 - Surface Treatment,S1,Morning,480,31.3,448.7,Material Issue,Material Quality Reject,370.38,60,480,415,406,9
2025-01-17,L3,Line 3 - Surface Treatment,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,430,419,11
2025-01-17,L3,Line 3 - Surface Treatment,S3,Night,480,103.1,376.9,Unplanned Maintenance,Unscheduled Repair,1220.02,60,480,327,319,8
2025-01-17,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,68.8,411.2,Equipment Failure,Mechanical Breakdown,550.4,20,1440,1126,1118,8
2025-01-17,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,28.1,451.9,Material Issue,Material Quality Reject,224.8,20,1440,1184,1170,14
2025-01-17,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,58.9,421.1,Material Issue,Material Shortage,471.2,20,1440,1157,1144,13
2025-01-18,L1,Line 1 - CNC Machining,S1,Morning,480,87.9,392.1,Equipment Failure,Mechanical Breakdown,1245.25,45,640,503,496,7
2025-01-18,L1,Line 1 - CNC Machining,S2,Afternoon,480,83.2,396.8,Material Issue,Material Shortage,1178.67,45,640,462,451,11
2025-01-18,L1,Line 1 - CNC Machining,S3,Night,480,25.8,454.2,Material Issue,Material Quality Reject,365.5,45,640,534,529,5
2025-01-18,L2,Line 2 - Precision Assembly,S1,Morning,480,42.0,438.0,Equipment Failure,Electrical Fault,434.0,30,960,786,777,9
2025-01-18,L2,Line 2 - Precision Assembly,S2,Afternoon,480,39.8,440.2,Material Issue,Material Quality Reject,411.27,30,960,781,773,8
2025-01-18,L2,Line 2 - Precision Assembly,S3,Night,480,108.6,371.4,Equipment Failure,Mechanical Breakdown,1122.2,30,960,675,666,9
2025-01-18,L3,Line 3 - Surface Treatment,S1,Morning,480,35.4,444.6,Changeover,Product Setup / Changeover,418.9,60,480,385,378,7
2025-01-18,L3,Line 3 - Surface Treatment,S2,Afternoon,480,36.7,443.3,Changeover,Product Setup / Changeover,434.28,60,480,436,428,8
2025-01-18,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1325,1316,9
2025-01-18,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,123.9,356.1,Equipment Failure,Electrical Fault,991.2,20,1440,1021,1014,7
2025-01-19,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,582,575,7
2025-01-19,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,561,552,9
2025-01-19,L1,Line 1 - CNC Machining,S3,Night,480,122.9,357.1,Equipment Failure,Mechanical Breakdown,1741.08,45,640,378,374,4
2025-01-19,L2,Line 2 - Precision Assembly,S1,Morning,480,21.6,458.4,Material Issue,Material Quality Reject,223.2,30,960,824,814,10
2025-01-19,L2,Line 2 - Precision Assembly,S2,Afternoon,480,43.2,436.8,Unplanned Maintenance,Unscheduled Repair,446.4,30,960,603,599,4
2025-01-19,L2,Line 2 - Precision Assembly,S3,Night,480,116.5,363.5,Planned Maintenance,Scheduled Preventive Maintenance,1203.83,30,960,604,601,3
2025-01-19,L3,Line 3 - Surface Treatment,S1,Morning,480,99.3,380.7,Planned Maintenance,Scheduled Preventive Maintenance,1175.05,60,480,363,353,10
2025-01-19,L3,Line 3 - Surface Treatment,S2,Afternoon,480,35.0,445.0,Material Issue,Material Quality Reject,414.17,60,480,423,410,13
2025-01-19,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1428,1418,10
2025-01-19,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,92.9,387.1,Planned Maintenance,Scheduled Preventive Maintenance,743.2,20,1440,1070,1061,9
2025-01-20,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,567,559,8
2025-01-20,L1,Line 1 - CNC Machining,S2,Afternoon,480,55.5,424.5,Material Issue,Material Shortage,786.25,45,640,512,502,10
2025-01-20,L1,Line 1 - CNC Machining,S3,Night,480,63.0,417.0,Planned Maintenance,Scheduled Preventive Maintenance,892.5,45,640,509,502,7
2025-01-20,L2,Line 2 - Precision Assembly,S1,Morning,480,37.1,442.9,Operator,Operator Availability / Training,383.37,30,960,720,712,8
2025-01-20,L2,Line 2 - Precision Assembly,S2,Afternoon,480,75.2,404.8,Equipment Failure,Electrical Fault,777.07,30,960,711,703,8
2025-01-20,L2,Line 2 - Precision Assembly,S3,Night,480,37.8,442.2,Changeover,Product Setup / Changeover,390.6,30,960,802,793,9
2025-01-20,L3,Line 3 - Surface Treatment,S1,Morning,480,66.6,413.4,Equipment Failure,Mechanical Breakdown,788.1,60,480,368,365,3
2025-01-20,L3,Line 3 - Surface Treatment,S2,Afternoon,480,13.0,467.0,Material Issue,Material Quality Reject,153.83,60,480,408,403,5
2025-01-20,L3,Line 3 - Surface Treatment,S3,Night,480,28.2,451.8,Material Issue,Material Quality Reject,333.7,60,480,437,423,14
2025-01-20,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,22.8,457.2,Operator,Operator Availability / Training,182.4,20,1440,1140,1131,9
2025-01-20,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,54.5,425.5,Changeover,Product Setup / Changeover,436.0,20,1440,1217,1207,10
2025-01-20,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,87.6,392.4,Equipment Failure,Mechanical Breakdown,700.8,20,1440,1043,1031,12
2025-01-21,L1,Line 1 - CNC Machining,S1,Morning,480,21.6,458.4,Operator,Operator Availability / Training,306.0,45,640,559,551,8
2025-01-21,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,597,587,10
2025-01-21,L1,Line 1 - CNC Machining,S3,Night,480,58.9,421.1,Material Issue,Material Shortage,834.42,45,640,529,521,8
2025-01-21,L2,Line 2 - Precision Assembly,S1,Morning,480,135.4,344.6,Equipment Failure,Mechanical Breakdown,1399.13,30,960,592,581,11
2025-01-21,L2,Line 2 - Precision Assembly,S2,Afternoon,480,46.9,433.1,Changeover,Product Setup / Changeover,484.63,30,960,744,734,10
2025-01-21,L2,Line 2 - Precision Assembly,S3,Night,480,35.2,444.8,Changeover,Product Setup / Changeover,363.73,30,960,776,774,2
2025-01-21,L3,Line 3 - Surface Treatment,S1,Morning,480,84.6,395.4,Equipment Failure,Electrical Fault,1001.1,60,480,365,359,6
2025-01-21,L3,Line 3 - Surface Treatment,S2,Afternoon,480,24.5,455.5,Operator,Operator Availability / Training,289.92,60,480,409,403,6
2025-01-21,L3,Line 3 - Surface Treatment,S3,Night,480,27.8,452.2,Material Issue,Material Quality Reject,328.97,60,480,407,397,10
2025-01-21,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,14.4,465.6,Changeover,Product Setup / Changeover,115.2,20,1440,1173,1165,8
2025-01-21,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,24.3,455.7,Material Issue,Material Quality Reject,194.4,20,1440,1277,1262,15
2025-01-21,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,102.7,377.3,Unplanned Maintenance,Unscheduled Repair,821.6,20,1440,1022,1015,7
2025-01-22,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,591,581,10
2025-01-22,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,616,609,7
2025-01-22,L1,Line 1 - CNC Machining,S3,Night,480,114.5,365.5,Unplanned Maintenance,Unscheduled Repair,1622.08,45,640,444,431,13
2025-01-22,L2,Line 2 - Precision Assembly,S1,Morning,480,23.1,456.9,Material Issue,Material Quality Reject,238.7,30,960,786,779,7
2025-01-22,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,804,798,6
2025-01-22,L2,Line 2 - Precision Assembly,S3,Night,480,114.3,365.7,Material Issue,Material Shortage,1181.1,30,960,654,649,5
2025-01-22,L3,Line 3 - Surface Treatment,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,453,443,10
2025-01-22,L3,Line 3 - Surface Treatment,S2,Afternoon,480,31.2,448.8,Material Issue,Material Quality Reject,369.2,60,480,396,392,4
2025-01-22,L3,Line 3 - Surface Treatment,S3,Night,480,25.2,454.8,Material Issue,Material Quality Reject,298.2,60,480,452,446,6
2025-01-22,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1169,1165,4
2025-01-22,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,75.0,405.0,Changeover,Product Setup / Changeover,600.0,20,1440,974,967,7
2025-01-22,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,91.0,389.0,Unplanned Maintenance,Unscheduled Repair,728.0,20,1440,962,950,12
2025-01-23,L1,Line 1 - CNC Machining,S1,Morning,480,37.8,442.2,Material Issue,Material Quality Reject,535.5,45,640,542,534,8
2025-01-23,L1,Line 1 - CNC Machining,S2,Afternoon,480,61.1,418.9,Equipment Failure,Electrical Fault,865.58,45,640,538,536,2
2025-01-23,L1,Line 1 - CNC Machining,S3,Night,480,93.2,386.8,Equipment Failure,Mechanical Breakdown,1320.33,45,640,475,467,8
2025-01-23,L2,Line 2 - Precision Assembly,S1,Morning,480,77.2,402.8,Material Issue,Material Shortage,797.73,30,960,690,686,4
2025-01-23,L2,Line 2 - Precision Assembly,S2,Afternoon,480,75.5,404.5,Equipment Failure,Mechanical Breakdown,780.17,30,960,626,619,7
2025-01-23,L2,Line 2 - Precision Assembly,S3,Night,480,54.7,425.3,Changeover,Product Setup / Changeover,565.23,30,960,694,689,5
2025-01-23,L3,Line 3 - Surface Treatment,S1,Morning,480,103.2,376.8,Equipment Failure,Mechanical Breakdown,1221.2,60,480,358,345,13
2025-01-23,L3,Line 3 - Surface Treatment,S2,Afternoon,480,85.9,394.1,Unplanned Maintenance,Unscheduled Repair,1016.48,60,480,385,376,9
2025-01-23,L3,Line 3 - Surface Treatment,S3,Night,480,74.5,405.5,Equipment Failure,Electrical Fault,881.58,60,480,366,359,7
2025-01-23,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1359,1349,10
2025-01-23,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,58.7,421.3,Changeover,Product Setup / Changeover,469.6,20,1440,1163,1150,13
2025-01-23,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,5.0,475.0,Material Issue,Material Quality Reject,40.0,20,1440,1377,1370,7
2025-01-24,L1,Line 1 - CNC Machining,S1,Morning,480,23.8,456.2,Material Issue,Material Quality Reject,337.17,45,640,608,599,9
2025-01-24,L1,Line 1 - CNC Machining,S2,Afternoon,480,94.3,385.7,Planned Maintenance,Scheduled Preventive Maintenance,1335.92,45,640,467,458,9
2025-01-24,L1,Line 1 - CNC Machining,S3,Night,480,59.0,421.0,Material Issue,Material Shortage,835.83,45,640,540,528,12
2025-01-24,L2,Line 2 - Precision Assembly,S1,Morning,480,78.7,401.3,Material Issue,Material Shortage,813.23,30,960,800,794,6
2025-01-24,L2,Line 2 - Precision Assembly,S2,Afternoon,480,53.7,426.3,Material Issue,Material Shortage,554.9,30,960,784,775,9
2025-01-24,L2,Line 2 - Precision Assembly,S3,Night,480,34.2,445.8,Material Issue,Material Quality Reject,353.4,30,960,789,779,10
2025-01-24,L3,Line 3 - Surface Treatment,S1,Morning,480,36.0,444.0,Material Issue,Material Quality Reject,426.0,60,480,418,409,9
2025-01-24,L3,Line 3 - Surface Treatment,S2,Afternoon,480,133.1,346.9,Equipment Failure,Mechanical Breakdown,1575.02,60,480,308,300,8
2025-01-24,L3,Line 3 - Surface Treatment,S3,Night,480,68.9,411.1,Changeover,Product Setup / Changeover,815.32,60,480,349,343,6
2025-01-24,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,12.7,467.3,Changeover,Product Setup / Changeover,101.6,20,1440,1399,1385,14
2025-01-24,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,59.7,420.3,Changeover,Product Setup / Changeover,477.6,20,1440,1110,1108,2
2025-01-24,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,79.4,400.6,Changeover,Product Setup / Changeover,635.2,20,1440,981,977,4
2025-01-25,L1,Line 1 - CNC Machining,S1,Morning,480,82.7,397.3,Material Issue,Material Shortage,1171.58,45,640,494,484,10
2025-01-25,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,608,600,8
2025-01-25,L1,Line 1 - CNC Machining,S3,Night,480,98.7,381.3,Equipment Failure,Mechanical Breakdown,1398.25,45,640,451,442,9
2025-01-25,L2,Line 2 - Precision Assembly,S1,Morning,480,31.9,448.1,Changeover,Product Setup / Changeover,329.63,30,960,753,743,10
2025-01-25,L2,Line 2 - Precision Assembly,S2,Afternoon,480,49.6,430.4,Equipment Failure,Electrical Fault,512.53,30,960,852,841,11
2025-01-25,L2,Line 2 - Precision Assembly,S3,Night,480,43.0,437.0,Changeover,Product Setup / Changeover,444.33,30,960,778,772,6
2025-01-25,L3,Line 3 - Surface Treatment,S1,Morning,480,35.5,444.5,Material Issue,Material Quality Reject,420.08,60,480,404,398,6
2025-01-25,L3,Line 3 - Surface Treatment,S2,Afternoon,480,39.0,441.0,Operator,Operator Availability / Training,461.5,60,480,394,387,7
2025-01-25,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,25.6,454.4,Operator,Operator Availability / Training,204.8,20,1440,1325,1313,12
2025-01-25,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1235,1228,7
2025-01-26,L1,Line 1 - CNC Machining,S1,Morning,480,26.3,453.7,Changeover,Product Setup / Changeover,372.58,45,640,519,513,6
2025-01-26,L1,Line 1 - CNC Machining,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,610,596,14
2025-01-26,L1,Line 1 - CNC Machining,S3,Night,480,38.4,441.6,Material Issue,Material Shortage,544.0,45,640,588,583,5
2025-01-26,L2,Line 2 - Precision Assembly,S1,Morning,480,26.5,453.5,Material Issue,Material Quality Reject,273.83,30,960,840,828,12
2025-01-26,L2,Line 2 - Precision Assembly,S2,Afternoon,480,105.6,374.4,Equipment Failure,Electrical Fault,1091.2,30,960,739,735,4
2025-01-26,L2,Line 2 - Precision Assembly,S3,Night,480,29.1,450.9,Operator,Operator Availability / Training,300.7,30,960,769,765,4
2025-01-26,L3,Line 3 - Surface Treatment,S1,Morning,480,10.9,469.1,Material Issue,Material Quality Reject,128.98,60,480,430,422,8
2025-01-26,L3,Line 3 - Surface Treatment,S2,Afternoon,480,37.5,442.5,Equipment Failure,Electrical Fault,443.75,60,480,379,372,7
2025-01-26,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,78.1,401.9,Equipment Failure,Mechanical Breakdown,624.8,20,1440,1040,1029,11
2025-01-26,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,88.9,391.1,Unplanned Maintenance,Unscheduled Repair,711.2,20,1440,1173,1166,7
2025-01-27,L1,Line 1 - CNC Machining,S1,Morning,480,12.7,467.3,Operator,Operator Availability / Training,179.92,45,640,586,572,14
2025-01-27,L1,Line 1 - CNC Machining,S2,Afternoon,480,46.4,433.6,Changeover,Product Setup / Changeover,657.33,45,640,496,491,5
2025-01-27,L1,Line 1 - CNC Machining,S3,Night,480,107.0,373.0,Equipment Failure,Mechanical Breakdown,1515.83,45,640,494,486,8
2025-01-27,L2,Line 2 - Precision Assembly,S1,Morning,480,24.7,455.3,Material Issue,Material Quality Reject,255.23,30,960,742,735,7
2025-01-27,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,908,893,15
2025-01-27,L2,Line 2 - Precision Assembly,S3,Night,480,97.9,382.1,Planned Maintenance,Scheduled Preventive Maintenance,1011.63,30,960,693,686,7
2025-01-27,L3,Line 3 - Surface Treatment,S1,Morning,480,22.1,457.9,Material Issue,Material Quality Reject,261.52,60,480,375,372,3
2025-01-27,L3,Line 3 - Surface Treatment,S2,Afternoon,480,52.6,427.4,Changeover,Product Setup / Changeover,622.43,60,480,394,378,16
2025-01-27,L3,Line 3 - Surface Treatment,S3,Night,480,46.2,433.8,Changeover,Product Setup / Changeover,546.7,60,480,387,376,11
2025-01-27,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,20,1440,1270,1259,11
2025-01-27,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,106.0,374.0,Equipment Failure,Mechanical Breakdown,848.0,20,1440,929,921,8
2025-01-27,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,45.8,434.2,Changeover,Product Setup / Changeover,366.4,20,1440,1185,1176,9
2025-01-28,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,583,575,8
2025-01-28,L1,Line 1 - CNC Machining,S2,Afternoon,480,106.4,373.6,Planned Maintenance,Scheduled Preventive Maintenance,1507.33,45,640,448,444,4
2025-01-28,L1,Line 1 - CNC Machining,S3,Night,480,63.7,416.3,Equipment Failure,Mechanical Breakdown,902.42,45,640,493,485,8
2025-01-28,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,894,890,4
2025-01-28,L2,Line 2 - Precision Assembly,S2,Afternoon,480,35.3,444.7,Changeover,Product Setup / Changeover,364.77,30,960,815,809,6
2025-01-28,L2,Line 2 - Precision Assembly,S3,Night,480,35.7,444.3,Material Issue,Material Shortage,368.9,30,960,821,815,6
2025-01-28,L3,Line 3 - Surface Treatment,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,430,421,9
2025-01-28,L3,Line 3 - Surface Treatment,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,60,480,422,415,7
2025-01-28,L3,Line 3 - Surface Treatment,S3,Night,480,54.7,425.3,Equipment Failure,Electrical Fault,647.28,60,480,390,383,7
2025-01-28,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,22.0,458.0,Changeover,Product Setup / Changeover,176.0,20,1440,1311,1299,12
2025-01-28,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,165.1,314.9,Equipment Failure,Mechanical Breakdown,1320.8,20,1440,842,831,11
2025-01-28,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,63.1,416.9,Changeover,Product Setup / Changeover,504.8,20,1440,1101,1089,12
2025-01-29,L1,Line 1 - CNC Machining,S1,Morning,480,56.4,423.6,Changeover,Product Setup / Changeover,799.0,45,640,495,487,8
2025-01-29,L1,Line 1 - CNC Machining,S2,Afternoon,480,92.2,387.8,Planned Maintenance,Scheduled Preventive Maintenance,1306.17,45,640,430,425,5
2025-01-29,L1,Line 1 - CNC Machining,S3,Night,480,44.5,435.5,Changeover,Product Setup / Changeover,630.42,45,640,481,474,7
2025-01-29,L2,Line 2 - Precision Assembly,S1,Morning,480,7.0,473.0,Material Issue,Material Quality Reject,72.33,30,960,826,820,6
2025-01-29,L2,Line 2 - Precision Assembly,S2,Afternoon,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,732,727,5
2025-01-29,L2,Line 2 - Precision Assembly,S3,Night,480,60.6,419.4,Changeover,Product Setup / Changeover,626.2,30,960,789,782,7
2025-01-29,L3,Line 3 - Surface Treatment,S1,Morning,480,139.7,340.3,Unplanned Maintenance,Unscheduled Repair,1653.12,60,480,293,283,10
2025-01-29,L3,Line 3 - Surface Treatment,S2,Afternoon,480,61.0,419.0,Material Issue,Material Shortage,721.83,60,480,377,370,7
2025-01-29,L3,Line 3 - Surface Treatment,S3,Night,480,50.1,429.9,Material Issue,Material Quality Reject,592.85,60,480,390,382,8
2025-01-29,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,91.5,388.5,Equipment Failure,Mechanical Breakdown,732.0,20,1440,954,948,6
2025-01-29,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,69.1,410.9,Planned Maintenance,Scheduled Preventive Maintenance,552.8,20,1440,1149,1135,14
2025-01-29,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,110.2,369.8,Equipment Failure,Mechanical Breakdown,881.6,20,1440,1064,1056,8
2025-01-30,L1,Line 1 - CNC Machining,S1,Morning,480,40.2,439.8,Changeover,Product Setup / Changeover,569.5,45,640,518,507,11
2025-01-30,L1,Line 1 - CNC Machining,S2,Afternoon,480,66.1,413.9,Material Issue,Material Shortage,936.42,45,640,475,465,10
2025-01-30,L1,Line 1 - CNC Machining,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,631,617,14
2025-01-30,L2,Line 2 - Precision Assembly,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,895,884,11
2025-01-30,L2,Line 2 - Precision Assembly,S2,Afternoon,480,29.3,450.7,Changeover,Product Setup / Changeover,302.77,30,960,704,692,12
2025-01-30,L2,Line 2 - Precision Assembly,S3,Night,480,0.0,480.0,No Downtime,No Downtime,0.0,30,960,800,794,6
2025-01-30,L3,Line 3 - Surface Treatment,S1,Morning,480,65.1,414.9,Unplanned Maintenance,Unscheduled Repair,770.35,60,480,340,330,10
2025-01-30,L3,Line 3 - Surface Treatment,S2,Afternoon,480,100.1,379.9,Unplanned Maintenance,Unscheduled Repair,1184.52,60,480,323,312,11
2025-01-30,L3,Line 3 - Surface Treatment,S3,Night,480,87.2,392.8,Planned Maintenance,Scheduled Preventive Maintenance,1031.87,60,480,329,320,9
2025-01-30,L4,Line 4 - Final Inspection & Packaging,S1,Morning,480,24.1,455.9,Operator,Operator Availability / Training,192.8,20,1440,1223,1211,12
2025-01-30,L4,Line 4 - Final Inspection & Packaging,S2,Afternoon,480,53.7,426.3,Changeover,Product Setup / Changeover,429.6,20,1440,1188,1176,12
2025-01-30,L4,Line 4 - Final Inspection & Packaging,S3,Night,480,17.0,463.0,Material Issue,Material Shortage,136.0,20,1440,1256,1240,16
2025-01-31,L1,Line 1 - CNC Machining,S1,Morning,480,0.0,480.0,No Downtime,No Downtime,0.0,45,640,599,587,12
2025-01-31,L1,Line 1 - CNC Machining,S2,Afternoon,480,55.1,424.9,Changeover,Product Setup / Changeover,780.58,45,640,502,496,6
